"","userid","artistid","prediction"
"236842",757,"6375","0.392127818712222"
"236844",759,"6375","0.14318172853243"
"236846",761,"6375","0.238636214220716"
"236852",770,"6375","0.313303273861743"
"236856",777,"6375","0.334090699909002"
"236857",778,"6375","1.48873710883515"
"236858",779,"6375","0.238636214220716"
"236860",781,"6375","0.174279030538765"
"236864",788,"6375","0.0954544856882864"
"236865",789,"6375","0.32817495453228"
"236866",790,"6375","0.130709272904074"
"236869",793,"6375","0.647393973770745"
"236871",795,"6375","0.504212245238315"
"236872",797,"6375","0.0477272428441432"
"236876",801,"6375","0.0477272428441432"
"236878",804,"6375","0.408757759550029"
"236882",808,"6375","0.556096973291911"
"236883",809,"6375","0.2655760310176"
"236887",814,"6375","0.130709272904074"
"236888",815,"6375","0.392127818712222"
"236889",816,"6375","0.0435697576346913"
"236892",819,"6375","0.365188001915338"
"236901",830,"6375","0.269733516227051"
"236902",831,"6375","0.286363457064859"
"236906",836,"6375","0.0954544856882864"
"236913",847,"6375","0.0871395152693826"
"236916",851,"6375","0.587194275298246"
"236917",852,"6375","0.22616375859236"
"236920",858,"6375","0.273891001436503"
"236921",859,"6375","0.278048486645955"
"236924",862,"6375","0.0871395152693826"
"236926",864,"6375","0.0954544856882864"
"236932",873,"6375","0.770722791103978"
"236934",875,"6375","0.22616375859236"
"236936",878,"6375","0.130709272904074"
"236938",882,"6375","0.392127818712222"
"236939",884,"6375","0.130709272904074"
"236940",885,"6375","0.504212245238315"
"236949",898,"6375","0.560254458501362"
"236954",905,"6375","0.269733516227051"
"236955",906,"6375","0.190908971376573"
"236957",909,"6375","0.334090699909002"
"236958",910,"6375","0.808376803361947"
"236959",911,"6375","0.317460759071195"
"236964",916,"6375","0.689205471238166"
"236969",924,"6375","0.21878330302152"
"236970",925,"6375","0.190908971376573"
"236972",930,"6375","0.130709272904074"
"236982",942,"6375","0.0435697576346913"
"236987",952,"6375","0.0954544856882864"
"236988",953,"6375","0.0435697576346913"
"236989",954,"6375","0.0954544856882864"
"236990",955,"6375","0.238636214220716"
"236992",958,"6375","0.0871395152693826"
"236996",963,"6375","0.429545185597289"
"236998",965,"6375","0.504212245238315"
"236999",966,"6375","0.448170031975269"
"237001",969,"6375","0.0954544856882864"
"237004",975,"6375","0.174279030538765"
"237009",982,"6375","0.0954544856882864"
"237010",984,"6375","0.773945761465367"
"237011",985,"6375","0.778103246674819"
"237013",987,"6375","0.313303273861743"
"237014",989,"6375","0.0954544856882864"
"237019",995,"6375","0.0871395152693826"
"237021",998,"6375","0.0871395152693826"
"237023",1001,"6375","0.0954544856882864"
"237024",1002,"6375","0.305922818290902"
"237025",1003,"6375","0.190908971376573"
"237028",1006,"6375","0.238636214220716"
"237033",1014,"6375","0.186751486167121"
"237036",1017,"6375","0.269733516227051"
"237042",1023,"6375","0.464799972813076"
"237045",1026,"6375","0.14318172853243"
"237046",1027,"6375","1.04701301758266"
"237049",1033,"6375","0.778103246674819"
"237050",1034,"6375","0.0871395152693826"
"237053",1039,"6375","0.130709272904074"
"237056",1042,"6375","0.0954544856882864"
"237058",1046,"6375","0.269733516227051"
"237063",1053,"6375","0.313303273861743"
"237066",1056,"6375","0.174279030538765"
"237067",1057,"6375","0.174279030538765"
"237068",1058,"6375","0.130709272904074"
"237074",1065,"6375","0.0435697576346913"
"237077",1069,"6375","0.599666730926602"
"237079",1071,"6375","0.500054760028864"
"237080",1072,"6375","0.269733516227051"
"237082",1074,"6375","0.14318172853243"
"237086",1080,"6375","0.365188001915338"
"237088",1082,"6375","0.130709272904074"
"237097",1092,"6375","0.504212245238315"
"237100",1097,"6375","0.508369730447767"
"237103",1102,"6375","0.0871395152693826"
"237105",1104,"6375","0.190908971376573"
"237106",1106,"6375","0.643236488561293"
"237108",1109,"6375","0.361030516705886"
"237112",1113,"6375","0.349492575925594"
"237117",1120,"6375","0.379125167737811"
"237119",1122,"6375","0.0435697576346913"
"237120",1124,"6375","0.547782002873007"
"237122",1128,"6375","0.217848788173456"
"237124",1131,"6375","0.0871395152693826"
"237125",1132,"6375","0.734533489040127"
"237128",1135,"6375","0.456485002394172"
"237129",1136,"6375","0.0871395152693826"
"237130",1137,"6375","0.230321243801812"
"237132",1139,"6375","0.317460759071195"
"237134",1145,"6375","0.0871395152693826"
"237135",1146,"6375","0.0954544856882864"
"237151",1163,"6375","0.0477272428441432"
"237156",1171,"6375","0.182594000957669"
"237157",1172,"6375","0.0954544856882864"
"237163",1179,"6375","0.130709272904074"
"237164",1180,"6375","0.448307703299933"
"237167",1184,"6375","0.421230215178385"
"237168",1185,"6375","0.334090699909002"
"237169",1186,"6375","0.408757759550029"
"237170",1188,"6375","0.217848788173456"
"237171",1189,"6375","0.456485002394172"
"237172",1191,"6375","0.0954544856882864"
"237175",1194,"6375","0.190908971376573"
"237178",1197,"6375","0.0871395152693826"
"237179",1198,"6375","0.0871395152693826"
"237185",1210,"6375","0.381817942753145"
"237192",1219,"6375","0.190908971376573"
"237193",1220,"6375","0.286363457064859"
"237194",1222,"6375","0.676202820263755"
"237197",1226,"6375","0.230321243801812"
"237199",1229,"6375","0.230321243801812"
"237200",1231,"6375","0.14318172853243"
"237202",1233,"6375","0.560254458501362"
"237203",1234,"6375","0.130709272904074"
"237206",1237,"6375","0.230321243801812"
"237212",1246,"6375","0.14318172853243"
"237213",1247,"6375","0.647393973770745"
"237216",1253,"6375","0.261418545808148"
"237218",1255,"6375","0.190908971376573"
"237222",1262,"6375","0.0435697576346913"
"237223",1263,"6375","0.273891001436503"
"237229",1272,"6375","0.365188001915338"
"237233",1278,"6375","0.217848788173456"
"237234",1280,"6375","0.174279030538765"
"237236",1282,"6375","0.0954544856882864"
"237237",1283,"6375","0.174279030538765"
"237239",1288,"6375","0.0954544856882864"
"237241",1291,"6375","0.14318172853243"
"237246",1298,"6375","0.412915244759481"
"237247",1299,"6375","0.0954544856882864"
"237248",1300,"6375","0.643236488561293"
"237249",1301,"6375","0.647393973770745"
"237251",1304,"6375","0.217848788173456"
"237252",1305,"6375","0.400442789131125"
"237254",1308,"6375","0.647393973770745"
"237257",1311,"6375","0.349492575925594"
"237259",1316,"6375","0.0954544856882864"
"237260",1318,"6375","0.417072729968933"
"237268",1332,"6375","0.408757759550029"
"237273",1337,"6375","0.190908971376573"
"237279",1348,"6375","0.0871395152693826"
"237282",1351,"6375","0.0871395152693826"
"237287",1356,"6375","0.404600274340577"
"237294",1365,"6375","0.408757759550029"
"237297",1368,"6375","0.174279030538765"
"237298",1369,"6375","0.0871395152693826"
"237305",1379,"6375","0.14318172853243"
"237310",1385,"6375","0.0871395152693826"
"237313",1388,"6375","0.0871395152693826"
"237317",1394,"6375","0.456485002394172"
"237321",1399,"6375","0.178436515748217"
"237322",1401,"6375","0.365188001915338"
"237328",1410,"6375","0.0435697576346913"
"237329",1411,"6375","0.0954544856882864"
"237330",1413,"6375","0.356873031496434"
"237337",1423,"6375","0.317460759071195"
"237343",1429,"6375","0.217848788173456"
"237345",1431,"6375","0.238636214220716"
"237347",1433,"6375","0.190908971376573"
"237348",1434,"6375","0.412915244759481"
"237349",1435,"6375","0.22616375859236"
"237350",1437,"6375","0.0871395152693826"
"237357",1445,"6375","0.412915244759481"
"237358",1446,"6375","0.174279030538765"
"237359",1447,"6375","0.174279030538765"
"237362",1451,"6375","0.0871395152693826"
"237364",1453,"6375","0.49173978960996"
"237366",1455,"6375","0.408757759550029"
"237368",1457,"6375","0.217848788173456"
"237369",1458,"6375","0.139024243322978"
"237371",1461,"6375","0.0435697576346913"
"237372",1462,"6375","0.356873031496434"
"237375",1465,"6375","0.174279030538765"
"237376",1466,"6375","0.317460759071195"
"237378",1469,"6375","0.0954544856882864"
"237380",1471,"6375","0.273891001436503"
"237383",1475,"6375","0.0871395152693826"
"237384",1476,"6375","0.304988303442839"
"237386",1478,"6375","0.392127818712222"
"237391",1485,"6375","0.273891001436503"
"237394",1489,"6375","0.269733516227051"
"237397",1492,"6375","0.0871395152693826"
"237406",1503,"6375","0.0871395152693826"
"237410",1508,"6375","0.190908971376573"
"237411",1509,"6375","0.0871395152693826"
"237412",1511,"6375","0.269733516227051"
"237414",1514,"6375","0.0954544856882864"
"237415",1515,"6375","0.130709272904074"
"237416",1516,"6375","0.22616375859236"
"237417",1517,"6375","0.698985151851187"
"237419",1519,"6375","0.0871395152693826"
"237421",1521,"6375","0.261418545808148"
"237422",1524,"6375","0.190908971376573"
"237423",1525,"6375","0.0871395152693826"
"237425",1528,"6375","0.269733516227051"
"237427",1532,"6375","0.643236488561293"
"237428",1533,"6375","1.20706776992597"
"237435",1540,"6375","0.130709272904074"
"237436",1541,"6375","0.0477272428441432"
"237437",1542,"6375","0.14318172853243"
"237439",1544,"6375","0.0954544856882864"
"237441",1546,"6375","0.14318172853243"
"237443",1552,"6375","0.0435697576346913"
"237444",1553,"6375","0.130709272904074"
"237445",1555,"6375","0.693362956447617"
"237446",1558,"6375","0.182594000957669"
"237448",1560,"6375","0.417072729968933"
"237450",1563,"6375","0.0477272428441432"
"237451",1564,"6375","0.500054760028864"
"237455",1568,"6375","0.217848788173456"
"237457",1572,"6375","0.832387199770595"
"237461",1577,"6375","0.495897274819412"
"237462",1578,"6375","0.532086576883263"
"237463",1580,"6375","0.349492575925594"
"237467",1585,"6375","0.381817942753145"
"237469",1587,"6375","0.238636214220716"
"237472",1590,"6375","0.647393973770745"
"237473",1591,"6375","0.304988303442839"
"237475",1593,"6375","0.524706121312422"
"237479",1600,"6375","0.504212245238315"
"237483",1605,"6375","0.174279030538765"
"237484",1606,"6375","0.504212245238315"
"237485",1607,"6375","0.0871395152693826"
"237486",1608,"6375","0.186751486167121"
"237491",1616,"6375","0.449104546823332"
"237495",1621,"6375","0.0477272428441432"
"237500",1628,"6375","0.304988303442839"
"237503",1632,"6375","0.217848788173456"
"237504",1633,"6375","0.645363097557277"
"237506",1636,"6375","0.134866758113526"
"237512",1643,"6375","0.14318172853243"
"237513",1646,"6375","0.217848788173456"
"237514",1647,"6375","0.130709272904074"
"237515",1648,"6375","0.468957458022528"
"237516",1649,"6375","0.174279030538765"
"237518",1652,"6375","0.14318172853243"
"237519",1653,"6375","0.190908971376573"
"237524",1659,"6375","0.190908971376573"
"237527",1662,"6375","0.294708308538373"
"237528",1663,"6375","0.278048486645955"
"237530",1666,"6375","0.587194275298246"
"237538",1678,"6375","0.182594000957669"
"237542",1683,"6375","0.130709272904074"
"237543",1684,"6375","0.0435697576346913"
"237544",1685,"6375","0.0954544856882864"
"237545",1686,"6375","0.238636214220716"
"237546",1687,"6375","0.392127818712222"
"237547",1690,"6375","0.321618244280647"
"237549",1692,"6375","0.22616375859236"
"237550",1693,"6375","0.134866758113526"
"237554",1699,"6375","0.174279030538765"
"237564",1715,"6375","0.174279030538765"
"237565",1717,"6375","0.45232751718472"
"237568",1722,"6375","0.417072729968933"
"237569",1724,"6375","0.0477272428441432"
"237570",1725,"6375","0.130709272904074"
"237571",1726,"6375","0.361030516705886"
"237574",1730,"6375","0.317460759071195"
"237576",1734,"6375","0.34855806107753"
"237577",1736,"6375","0.365188001915338"
"237580",1742,"6375","0.551939488082459"
"237584",1746,"6375","0.190908971376573"
"237585",1748,"6375","0.130709272904074"
"237588",1753,"6375","0.504212245238315"
"237590",1757,"6375","0.0871395152693826"
"237591",1759,"6375","0.265671763800116"
"237594",1762,"6375","0.464799972813076"
"237595",1765,"6375","0.0871395152693826"
"237596",1766,"6375","0.317460759071195"
"237597",1768,"6375","0.130709272904074"
"237598",1769,"6375","0.0871395152693826"
"237599",1770,"6375","0.132835881900058"
"237600",1771,"6375","0.321618244280647"
"237602",1773,"6375","0.0435697576346913"
"237605",1776,"6375","0.230321243801812"
"237608",1780,"6375","0.448170031975269"
"237613",1786,"6375","0.0871395152693826"
"237615",1788,"6375","0.217848788173456"
"237616",1790,"6375","0.14318172853243"
"237617",1791,"6375","0.641478228394022"
"237618",1793,"6375","0.199253822850087"
"237620",1795,"6375","0.321618244280647"
"237624",1799,"6375","0.174279030538765"
"237632",1808,"6375","0.408757759550029"
"237634",1810,"6375","0.392127818712222"
"237635",1811,"6375","0.412915244759481"
"237636",1813,"6375","0.404600274340577"
"237638",1815,"6375","0.130709272904074"
"237640",1817,"6375","0.190908971376573"
"237643",1820,"6375","0.269733516227051"
"237644",1821,"6375","0.317460759071195"
"237647",1825,"6375","0.0871395152693826"
"237648",1826,"6375","0.130709272904074"
"237650",1828,"6375","0.365188001915338"
"237651",1829,"6375","0.361030516705886"
"237655",1833,"6375","0.0871395152693826"
"237656",1834,"6375","0.0435697576346913"
"237657",1835,"6375","0.0477272428441432"
"237659",1838,"6375","0.278048486645955"
"237661",1840,"6375","0.14318172853243"
"237664",1844,"6375","0.325775729490098"
"237666",1846,"6375","0.0871395152693826"
"237667",1850,"6375","0.321618244280647"
"237668",1851,"6375","0.0871395152693826"
"237671",1856,"6375","0.238636214220716"
"237676",1863,"6375","0.130709272904074"
"237678",1866,"6375","0.14318172853243"
"237680",1869,"6375","0.464799972813076"
"237681",1871,"6375","0.178436515748217"
"237683",1873,"6375","0.365188001915338"
"237688",1880,"6375","0.543624517663555"
"237689",1881,"6375","0.321618244280647"
"237695",1894,"6375","0.361030516705886"
"237696",1895,"6375","0.45232751718472"
"237699",1898,"6375","0.190908971376573"
"237700",1899,"6375","0.0871395152693826"
"237701",1900,"6375","0.0954544856882864"
"237702",1902,"6375","0.130709272904074"
"237703",1903,"6375","0.321618244280647"
"237704",1905,"6375","0.190908971376573"
"237705",1906,"6375","0.0954544856882864"
"237706",1908,"6375","0.516684700866671"
"237707",1909,"6375","0.381817942753145"
"237708",1910,"6375","0.286363457064859"
"237712",1917,"6375","0.0435697576346913"
"237713",1918,"6375","0.0435697576346913"
"237715",1921,"6375","0.217848788173456"
"237717",1924,"6375","0.261418545808148"
"237720",1928,"6375","0.238636214220716"
"237730",1942,"6375","0.381817942753145"
"237732",1946,"6375","0.611845636581805"
"237738",1954,"6375","0.0871395152693826"
"237739",1956,"6375","0.190908971376573"
"237742",1959,"6375","0.130709272904074"
"237743",1961,"6375","0.261418545808148"
"237745",1963,"6375","0.365188001915338"
"237747",1965,"6375","0.273891001436503"
"237752",1973,"6375","0.551939488082459"
"237753",1974,"6375","0.14318172853243"
"237756",1979,"6375","0.417072729968933"
"237759",1983,"6375","0.22616375859236"
"237763",1988,"6375","0.130709272904074"
"237774",2000,"6375","1.41943447285977"
"237783",2014,"6375","0.14318172853243"
"237786",2018,"6375","0.182594000957669"
"237788",2020,"6375","0.130709272904074"
"237789",2021,"6375","0.261418545808148"
"237791",2023,"6375","0.0435697576346913"
"237793",2025,"6375","0.238636214220716"
"237798",2031,"6375","0.682648760986532"
"237799",2032,"6375","0.238636214220716"
"237800",2033,"6375","0.34855806107753"
"237801",2034,"6375","0.0954544856882864"
"237803",2037,"6375","0.504212245238315"
"237804",2038,"6375","0.217848788173456"
"237805",2039,"6375","0.286363457064859"
"237807",2041,"6375","0.14318172853243"
"237813",2053,"6375","0.0954544856882864"
"237814",2054,"6375","0.174279030538765"
"237818",2058,"6375","0.373502972334242"
"237819",2059,"6375","0.495897274819412"
"237821",2061,"6375","0.283670682049525"
"237824",2065,"6375","0.217848788173456"
"237829",2071,"6375","0.238636214220716"
"237830",2072,"6375","0.217848788173456"
"237831",2075,"6375","0.230321243801812"
"237832",2076,"6375","0.0954544856882864"
"237835",2079,"6375","0.0871395152693826"
"237840",2087,"6375","0.269733516227051"
"237841",2088,"6375","0.152961409145451"
"237851",6,"6377","0.111324732210005"
"237852",7,"6377","0.591195828219087"
"237853",8,"6377","0.197065276073029"
"237855",11,"6377","0.262753701430705"
"237856",12,"6377","0.459818977503734"
"237860",17,"6377","0.131376850715353"
"237862",21,"6377","0.197065276073029"
"237865",24,"6377","0.262753701430705"
"237866",25,"6377","0.131376850715353"
"237870",29,"6377","0.0656884253576763"
"237871",30,"6377","0.131376850715353"
"237877",38,"6377","0.0656884253576763"
"237879",42,"6377","0.197065276073029"
"237882",45,"6377","0.525507402861411"
"237883",46,"6377","0.591195828219087"
"237884",47,"6377","0.328442126788382"
"237885",48,"6377","0.0656884253576763"
"237886",49,"6377","0.131376850715353"
"237890",53,"6377","0.328442126788382"
"237891",54,"6377","0.131376850715353"
"237893",57,"6377","0.131376850715353"
"237894",58,"6377","0.0656884253576763"
"237901",68,"6377","0.262753701430705"
"237908",75,"6377","0.262753701430705"
"237912",79,"6377","0.131376850715353"
"237918",87,"6377","0.0656884253576763"
"237922",92,"6377","0.0656884253576763"
"237924",95,"6377","0.262753701430705"
"237925",96,"6377","0.0656884253576763"
"237926",98,"6377","0.131376850715353"
"237935",110,"6377","0.525507402861411"
"237938",116,"6377","0.28163177095354"
"237942",120,"6377","0.131376850715353"
"237943",121,"6377","0.197065276073029"
"237946",126,"6377","0.197065276073029"
"237949",129,"6377","0.262753701430705"
"237950",130,"6377","0.262753701430705"
"237951",132,"6377","0.459818977503734"
"237952",133,"6377","0.197065276073029"
"237953",134,"6377","0.328442126788382"
"237954",135,"6377","0.262753701430705"
"237955",136,"6377","0.197065276073029"
"237962",144,"6377","0.262753701430705"
"237963",145,"6377","0.262753701430705"
"237964",146,"6377","0.591195828219087"
"237965",147,"6377","0.262753701430705"
"237968",150,"6377","0.131376850715353"
"237975",159,"6377","1.04202682690074"
"237981",171,"6377","0.131376850715353"
"237988",179,"6377","0.131376850715353"
"237994",186,"6377","0.0656884253576763"
"238011",209,"6377","0.197065276073029"
"238012",210,"6377","0.131376850715353"
"238016",214,"6377","0.197065276073029"
"238023",223,"6377","0.394130552146058"
"238026",226,"6377","0.591195828219087"
"238027",227,"6377","0.328442126788382"
"238028",229,"6377","0.0656884253576763"
"238029",230,"6377","0.262753701430705"
"238030",231,"6377","0.328442126788382"
"238031",232,"6377","0.525507402861411"
"238032",233,"6377","0.262753701430705"
"238033",234,"6377","0.28163177095354"
"238035",236,"6377","0.459818977503734"
"238038",240,"6377","0.197065276073029"
"238040",242,"6377","0.262753701430705"
"238041",243,"6377","0.197065276073029"
"238042",244,"6377","0.131376850715353"
"238043",248,"6377","0.328442126788382"
"238047",252,"6377","0.328442126788382"
"238048",253,"6377","0.328442126788382"
"238050",256,"6377","0.459818977503734"
"238052",258,"6377","0.0656884253576763"
"238060",267,"6377","0.197065276073029"
"238063",271,"6377","0.394130552146058"
"238074",286,"6377","0.262753701430705"
"238084",301,"6377","0.197065276073029"
"238085",302,"6377","0.262753701430705"
"238087",305,"6377","0.328442126788382"
"238090",310,"6377","0.131376850715353"
"238102",322,"6377","0.591195828219087"
"238105",326,"6377","0.197065276073029"
"238106",327,"6377","0.328442126788382"
"238108",329,"6377","0.394130552146058"
"238111",332,"6377","0.222649464420009"
"238112",333,"6377","0.131376850715353"
"238114",335,"6377","0.389456402145758"
"238117",338,"6377","0.197065276073029"
"238118",339,"6377","0.459818977503734"
"238119",340,"6377","0.262753701430705"
"238125",348,"6377","0.0656884253576763"
"238127",350,"6377","0.328442126788382"
"238129",352,"6377","0.197065276073029"
"238130",353,"6377","0.0656884253576763"
"238131",354,"6377","0.0656884253576763"
"238132",355,"6377","0.262753701430705"
"238138",361,"6377","0.485403165850714"
"238148",375,"6377","0.131376850715353"
"238152",380,"6377","0.459818977503734"
"238154",385,"6377","0.262753701430705"
"238156",387,"6377","5.57714196145661"
"238158",390,"6377","0.525507402861411"
"238160",392,"6377","0.131376850715353"
"238166",399,"6377","0.591195828219087"
"238167",400,"6377","0.197065276073029"
"238170",403,"6377","0.262753701430705"
"238171",405,"6377","0.819377362480728"
"238175",411,"6377","0.187754513969026"
"238177",413,"6377","0.131376850715353"
"238178",414,"6377","0.459818977503734"
"238179",415,"6377","0.262753701430705"
"238180",417,"6377","0.485403165850714"
"238182",419,"6377","0.177013157567681"
"238184",421,"6377","0.394130552146058"
"238187",425,"6377","0.131376850715353"
"238198",437,"6377","0.131376850715353"
"238199",439,"6377","0.262856319556637"
"238207",451,"6377","0.525507402861411"
"238211",456,"6377","0.0656884253576763"
"238213",458,"6377","0.131376850715353"
"238220",466,"6377","0.197065276073029"
"238224",470,"6377","0.394130552146058"
"238225",472,"6377","0.328442126788382"
"238226",473,"6377","0.197065276073029"
"238230",477,"6377","0.262753701430705"
"238232",479,"6377","0.459818977503734"
"238238",486,"6377","0.197065276073029"
"238244",493,"6377","0.0938772569845132"
"238246",495,"6377","0.131376850715353"
"238247",497,"6377","0.459818977503734"
"238248",498,"6377","0.905117906343752"
"238250",501,"6377","0.197065276073029"
"238251",502,"6377","0.328442126788382"
"238252",503,"6377","0.131376850715353"
"238253",504,"6377","0.131376850715353"
"238257",510,"6377","0.0656884253576763"
"238261",514,"6377","0.328442126788382"
"238264",518,"6377","0.328442126788382"
"238269",527,"6377","0.262753701430705"
"238272",531,"6377","0.262753701430705"
"238275",534,"6377","0.328442126788382"
"238277",536,"6377","0.131376850715353"
"238278",537,"6377","0.262753701430705"
"238279",538,"6377","0.394130552146058"
"238280",539,"6377","0.131376850715353"
"238286",545,"6377","0.197065276073029"
"238291",551,"6377","0.0656884253576763"
"238292",553,"6377","0.0656884253576763"
"238293",555,"6377","0.131376850715353"
"238299",561,"6377","0.779273125470032"
"238300",562,"6377","0.131376850715353"
"238304",568,"6377","0.197065276073029"
"238305",569,"6377","0.197065276073029"
"238306",570,"6377","0.131376850715353"
"238307",571,"6377","0.328442126788382"
"238308",572,"6377","0.197065276073029"
"238311",575,"6377","0.262753701430705"
"238317",581,"6377","0.262753701430705"
"238323",589,"6377","0.131376850715353"
"238324",590,"6377","0.131376850715353"
"238326",593,"6377","0.197065276073029"
"238330",598,"6377","0.262753701430705"
"238333",604,"6377","0.394130552146058"
"238336",609,"6377","0.328442126788382"
"238338",612,"6377","0.262753701430705"
"238342",617,"6377","0.197065276073029"
"238343",620,"6377","0.262753701430705"
"238344",621,"6377","1.23909210297377"
"238353",632,"6377","0.328442126788382"
"238357",636,"6377","0.197065276073029"
"238359",638,"6377","0.328442126788382"
"238363",643,"6377","0.131376850715353"
"238366",646,"6377","0.262753701430705"
"238369",650,"6377","0.131376850715353"
"238370",651,"6377","0.131376850715353"
"238373",655,"6377","0.0656884253576763"
"238377",659,"6377","0.262753701430705"
"238382",667,"6377","0.262753701430705"
"238384",669,"6377","0.328442126788382"
"238387",674,"6377","0.262753701430705"
"238388",675,"6377","0.328442126788382"
"238392",679,"6377","0.197065276073029"
"238393",680,"6377","0.328442126788382"
"238395",682,"6377","0.197065276073029"
"238397",684,"6377","0.591195828219087"
"238401",688,"6377","0.131376850715353"
"238402",689,"6377","0.131376850715353"
"238403",690,"6377","0.328442126788382"
"238404",691,"6377","0.394130552146058"
"238409",698,"6377","0.819377362480728"
"238411",700,"6377","0.394130552146058"
"238412",701,"6377","0.328442126788382"
"238413",702,"6377","0.525507402861411"
"238414",703,"6377","0.328442126788382"
"238422",713,"6377","0.682468441923743"
"238426",717,"6377","0.197065276073029"
"238431",722,"6377","0.262753701430705"
"238432",723,"6377","0.328442126788382"
"238434",726,"6377","0.0656884253576763"
"238437",730,"6377","0.262753701430705"
"238439",732,"6377","0.262753701430705"
"238443",736,"6377","0.459818977503734"
"238450",744,"6377","0.131376850715353"
"238454",749,"6377","0.328442126788382"
"238460",757,"6377","0.591195828219087"
"238470",770,"6377","0.328442126788382"
"238475",778,"6377","1.33036471667842"
"238478",781,"6377","0.262753701430705"
"238483",789,"6377","0.333974196630014"
"238484",790,"6377","0.197065276073029"
"238487",793,"6377","0.328442126788382"
"238489",795,"6377","0.328442126788382"
"238496",804,"6377","0.328442126788382"
"238500",808,"6377","0.262753701430705"
"238501",809,"6377","0.328442126788382"
"238505",814,"6377","0.197065276073029"
"238506",815,"6377","0.591195828219087"
"238507",816,"6377","0.0656884253576763"
"238510",819,"6377","0.262753701430705"
"238519",830,"6377","0.262753701430705"
"238531",847,"6377","0.131376850715353"
"238534",851,"6377","0.525507402861411"
"238535",852,"6377","0.197065276073029"
"238538",858,"6377","0.197065276073029"
"238539",859,"6377","0.131376850715353"
"238542",862,"6377","0.131376850715353"
"238550",873,"6377","0.551091591208391"
"238552",875,"6377","0.197065276073029"
"238554",878,"6377","0.197065276073029"
"238556",882,"6377","0.591195828219087"
"238557",884,"6377","0.197065276073029"
"238558",885,"6377","0.328442126788382"
"238567",898,"6377","0.197065276073029"
"238572",905,"6377","0.262753701430705"
"238576",910,"6377","0.950754213196081"
"238577",911,"6377","0.262753701430705"
"238582",916,"6377","0.662416323418395"
"238587",924,"6377","0.516531763842033"
"238590",930,"6377","0.197065276073029"
"238600",942,"6377","0.0656884253576763"
"238606",953,"6377","0.0656884253576763"
"238610",958,"6377","0.131376850715353"
"238616",965,"6377","0.328442126788382"
"238617",966,"6377","0.459818977503734"
"238622",975,"6377","0.262753701430705"
"238628",984,"6377","0.591195828219087"
"238629",985,"6377","0.525507402861411"
"238631",987,"6377","0.328442126788382"
"238637",995,"6377","0.131376850715353"
"238639",998,"6377","0.131376850715353"
"238642",1002,"6377","0.354026315135362"
"238651",1014,"6377","0.0656884253576763"
"238654",1017,"6377","0.262753701430705"
"238660",1023,"6377","0.197065276073029"
"238664",1027,"6377","0.950754213196081"
"238667",1033,"6377","0.525507402861411"
"238668",1034,"6377","0.131376850715353"
"238671",1039,"6377","0.197065276073029"
"238676",1046,"6377","0.262753701430705"
"238681",1053,"6377","0.328442126788382"
"238684",1056,"6377","0.262753701430705"
"238685",1057,"6377","0.262753701430705"
"238686",1058,"6377","0.197065276073029"
"238692",1065,"6377","0.0656884253576763"
"238695",1069,"6377","0.328442126788382"
"238697",1071,"6377","0.394130552146058"
"238698",1072,"6377","0.262753701430705"
"238704",1080,"6377","0.262753701430705"
"238706",1082,"6377","0.197065276073029"
"238715",1092,"6377","0.328442126788382"
"238718",1097,"6377","0.262753701430705"
"238721",1102,"6377","0.131376850715353"
"238724",1106,"6377","0.394130552146058"
"238726",1109,"6377","0.328442126788382"
"238730",1113,"6377","0.419714740493038"
"238735",1120,"6377","0.37407843364071"
"238737",1122,"6377","0.0656884253576763"
"238738",1124,"6377","0.394130552146058"
"238740",1128,"6377","0.328442126788382"
"238742",1131,"6377","0.131376850715353"
"238743",1132,"6377","0.459818977503734"
"238746",1135,"6377","0.328442126788382"
"238747",1136,"6377","0.131376850715353"
"238748",1137,"6377","0.131376850715353"
"238750",1139,"6377","0.262753701430705"
"238752",1145,"6377","0.131376850715353"
"238774",1171,"6377","0.131376850715353"
"238781",1179,"6377","0.197065276073029"
"238782",1180,"6377","0.33657883990987"
"238785",1184,"6377","0.131376850715353"
"238787",1186,"6377","0.328442126788382"
"238788",1188,"6377","0.328442126788382"
"238789",1189,"6377","0.328442126788382"
"238796",1197,"6377","0.131376850715353"
"238797",1198,"6377","0.131376850715353"
"238812",1222,"6377","0.445298928840018"
"238815",1226,"6377","0.131376850715353"
"238817",1229,"6377","0.131376850715353"
"238820",1233,"6377","0.197065276073029"
"238821",1234,"6377","0.197065276073029"
"238824",1237,"6377","0.131376850715353"
"238831",1247,"6377","0.328442126788382"
"238834",1253,"6377","0.394130552146058"
"238840",1262,"6377","0.0656884253576763"
"238841",1263,"6377","0.197065276073029"
"238847",1272,"6377","0.262753701430705"
"238851",1278,"6377","0.328442126788382"
"238852",1280,"6377","0.262753701430705"
"238855",1283,"6377","0.262753701430705"
"238864",1298,"6377","0.262753701430705"
"238866",1300,"6377","0.394130552146058"
"238867",1301,"6377","0.328442126788382"
"238869",1304,"6377","0.328442126788382"
"238870",1305,"6377","0.459818977503734"
"238872",1308,"6377","0.328442126788382"
"238875",1311,"6377","0.419714740493038"
"238878",1318,"6377","0.197065276073029"
"238886",1332,"6377","0.328442126788382"
"238897",1348,"6377","0.131376850715353"
"238900",1351,"6377","0.131376850715353"
